	__v	_id	created_at	nd_key	rated_by	rating	rating_max	student_comment	updated_at	user_key
183	0	57faf362376c7b0300a26cef	2016-10-10T01:48:18.874Z	nd009	{'name': 'Claudio R.'}	5	5	I'm pretty happy with it, so many great resources! Thanks for the help	2016-10-10T01:48:19.013Z	u15655576
184	0	57f7ee56dacaed0300a2ccd0	2016-10-07T18:49:58.360Z	nd009	{'name': 'Jason L.'}	5	5	well done course... worth the time.	2016-10-07T18:49:58.774Z	1926368628
185	0	57f537e13a29ab0300c8fb38	2016-10-05T17:26:59.581Z	nd009	{'name': 'Hemprasad P.'}	5	5	yes	2016-10-05T17:26:57.638Z	52382986
186	0	57f4ac44a50b2a030016557b	2016-10-05T07:31:14.978Z	nd009	{'name': 'Jess Y.'}	5	5	讲课的内容从入门到深入，每一节都会有些练习，更加让我们加固了学习过程中的知识和思考。项目的内容比较切合我们实际，可以拓展我们的知识和内容。毕竟是外语授课，在这学习过程难免有些困惑的，所以还要结合自己的情况和一些不懂的问题，自己再去学习和研究。在这过程让我更懂得去学习，去接触新的事物和知识。	2016-10-05T07:31:16.190Z	3655508964
187	0	57f2f8249361c40300ea66a0	2016-10-04T00:30:26.644Z	nd009	{'name': 'Andrew A.'}	5	5	This program far exceeded my expectation, and I am exceptionally happy with the quality of education I received.	2016-10-04T00:30:28.136Z	8408520945
188	0	57f27489a24ec40300dae560	2016-10-03T14:05:37.646Z	nd009	{'name': 'Abhishek V.'}	5	5	I LOVE UDACITY !!! 	2016-10-03T15:08:57.999Z	9479993831
189	0	57f012e7e75c6f03001ac8ab	2016-10-01T19:47:51.033Z	nd009	{'name': 'Stuart B.'}	5	5	Fantastc and well structured	2016-10-01T19:47:51.227Z	7423980370
190	0	57eeb2da150b730300ac4e3e	2016-09-30T18:45:53.081Z	nd009	{'name': 'Thomas H.'}	5	5	You'll learn valuable skills in Machine Learning, Python (sklearn, pandas), and Jupyter Notebooks. Its definitely worth every penny!	2016-09-30T18:45:46.025Z	298405562
191	0	57ed98d5b2b9b50300e3c1f0	2016-09-29T22:42:29.223Z	nd009	{'name': 'Oséias A.'}	5	5	Os vídeos são ótimos. Estou aprendendo muito com esse curso.	2016-09-29T22:42:29.092Z	8791015504
192	0	57ed0140b2b9b50300e3c1e8	2016-09-29T11:55:43.146Z	nd009	{'name': 'Ivan L.'}	5	5	Program is really good and I have learned a lot. Only things that could improve, a lesson about data visualization with python and a more practical neural network.	2016-09-29T11:55:44.286Z	8907400273
193	0	57ec33a09f4ba60300fefa4e	2016-09-28T21:18:26.139Z	nd009	{'name': 'Tony b.'}	5	5	Great online learning mechanism. 	2016-09-28T21:18:24.814Z	9613819922
194	0	57ec2dd09f4ba60300fefa4d	2016-09-28T20:53:31.285Z	nd009	{'name': 'ABHINAV S.'}	5	5	I really liked the projects that were included in this coursework. But I would suggest to get something better or make the video's interactive which are done by Charles and Michael. They really go in too deep which sometimes doesn't make sense or just confuse the concepts. There is a vast difference in the videos done by Katie and sebastian and then these guys. For most of the stuff taught by them, I had to either look up on udacity forums or google it. They really messed up my mind at some points. So that's the only thing I didn't like and needs a big improvement. Everything other than these are just perfect. Including some more projects will make the course really good. Specially on clustering and reinforcement learning.	2016-09-28T20:53:36.483Z	8355153837
195	0	57ebfc6057899f0300318ba1	2016-09-28T17:22:38.204Z	nd009	{'name': 'Akash B.'}	5	5	The nano degree surely meets my expectation form udacity.I rate this course highly because of the structured way in which it has taught me to approach any kind of Machine learning problem.I would recommend this course to my colleges(many of them have already enrolled) and friends interested in the field of Data Science/Machine Learning.Happy Learning :)	2016-09-28T17:22:40.239Z	3520929461
196	0	57ed28dfb2b9b50300e3c1ec	2016-09-28T15:19:09.844Z	nd009	{'name': '飞 康.'}	5	5	这个课程非常好，由浅入深，而且是以现实中项目为主导的方式，让我不仅懂得原理，更会根据学到的知识解决生活中的实际问题。而且老师在做代码review的时候，给出了很多建议，对于问题的看法以及某些代码的编程技巧等。	2016-09-29T14:44:47.841Z	9589990038
197	0	57ebde9257899f0300318b9f	2016-09-28T15:15:30.017Z	nd009	{'name': 'John C.'}	5	5	Awesome!  Just getting started.  Everything will change because of this new technology:  car + ML = self-driving cars, etc.  Everything is better with ML.	2016-09-28T15:15:30.349Z	862339100
198	0	57eb8aa9b30ddc030037cbee	2016-09-28T09:20:49.041Z	nd009	{'name': 'Shaun L.'}	5	5	Having taken a half dozen or so other machine learning courses elsewhere, I can heartily say that the Udacity program is by far the most comprehensive, complete, and FUN way to learn machine learning! Accept no substitutes!	2016-09-28T09:17:29.080Z	u163684
199	0	57eb8a977747c60300c0fa07	2016-09-28T09:17:11.081Z	nd009	{'name': '宗昌 陈.'}	5	5	Udacity gives us a really clear and illustrated introduction on machine learning domain. All projects are impressive and well-designed. This Nano Degree program is definitely worth a try. See how deep and how fast you can reach. :)	2016-09-28T09:17:11.699Z	8945913935
200	0	57eaa67fb30ddc030037cbe5	2016-09-27T17:03:10.550Z	nd009	{'name': 'Chandrashekar G.'}	5	5	Great course.	2016-09-27T17:03:59.107Z	5142943990
201	0	57e9eaeb15a8e00300970777	2016-09-27T03:43:38.890Z	nd009	{'name': 'Lucas S.'}	5	5	Awesome! Projects have a very practical hands-on approach, which are a perfect complement to Charles Isbell and Michael Littman great course on machine learning.	2016-09-27T03:43:39.784Z	313063043
202	0	57e9a0265eae28030044aa00	2016-09-26T22:24:37.809Z	nd009	{'name': 'Lucas S.'}	5	5	Awesome! Very practical and hands-on approach on the projects, complemented by a great class by Charles Isbell and Michael Littman	2016-09-26T22:24:38.669Z	313063043
203	0	57e8c029a3a07003005d9801	2016-09-26T06:28:58.260Z	nd009	{'name': 'Artur O.'}	5	5	It covers many topics and gives solid knowledge for real world projects :-)	2016-09-26T06:28:57.757Z	3763018812
204	0	57e8b5eca3a07003005d9800	2016-09-26T05:45:16.278Z	nd009	{'name': 'Arturo P.'}	5	5	The must beautiful learning experience I've ever had! Thanks Udacity to help my dreams of becoming a Machine Learning Engineer to become true!	2016-09-26T05:45:16.759Z	3768878779
205	0	57e569ea1040a7030074005e	2016-09-23T17:44:10.025Z	nd009	{'name': 'Priyanka D.'}	5	5	The Machine Learning Nano Degree was an awesome experience! I had limited background in machine learning before starting this program and this program expanded my horizons into new areas like unsupervised learning, reinforcement learning and deep learning. Completing the projects gave me confidence in my abilities to tackle problems on my own. Highly recommend!	2016-09-23T17:44:10.025Z	8220963167
206	0	57e488077fa5810300fb9b10	2016-09-23T01:40:42.199Z	nd009	{'name': '巍 吴.'}	5	5	这个一系列课程带给我的不仅仅是机器学习的知识，更多的是告诉了我能用机器学习干哪些有趣的事情，以及该怎么样去做。它教会了我书本上没有的东西--收集信息的能力。比如我想去实现一个有关机器学习的项目，我会知道如何去入手，如何去评估，如何去完善。这个课程真的很棒！	2016-09-23T01:40:23.055Z	8474653138
207	0	57e446e6bc7d8203007a6cc9	2016-09-22T21:02:49.154Z	nd009	{'name': 'Carl G.'}	5	5	This was one of the most amazing educational journeys I've been on.  At the beginning of this course, I never would have imagined how engaging this course would be.  I had my doubts about how I would connect with other students and Udacity teachers.  I must say that I felt more engaged than any of my courses that I've attended at University.  I was also not enthusiastic of the forums for asking questions and helping others but, in the end, I found this medium to be a saviour.  Hearing about other people's challenges, helping others and getting input from others gave me that extra push to move forward.   	2016-09-22T21:02:30.342Z	5611528707
208	0	57e35f8ba1e4720300dbd364	2016-09-22T04:35:22.143Z	nd009	{'name': 'Kieran A.'}	5	5	This program is very challenging and I'm learning a lot from it. For comparison, I was doing the Microsoft Data Science Curriculum for a while, but the project instructions were all laid out step by step, so I felt like a button-pushing monkey. Udacity's course, on the other hand, really makes you think, and I feel like all of the hands-on coding activities are what really helps you learn the material.	2016-09-22T04:35:23.298Z	8790161103
209	0	57e19954b10fc903008abc39	2016-09-20T20:17:23.734Z	nd009	{'name': '   .'}	5	5	I was not expecting that amount of awesomeness!	2016-09-20T20:17:24.093Z	6792667523
210	0	57e10cd26af2330300a3a1a9	2016-09-20T10:17:54.115Z	nd009	{'name': 'Rafael C.'}	5	5	Great videos with awesome projects with feedback from professionals!. 	2016-09-20T10:17:54.695Z	u94307
211	0	57e059e3465dd60300a3cbe6	2016-09-19T21:34:26.516Z	nd009	{'name': 'Thalles S.'}	5	5	I am a computer scientist and I have never learner so many things in so little time. The course overall, is incredible. From beginning to end I learner new and exciting concepts about machine learning that will be part of my career forever.	2016-09-19T21:34:27.693Z	u8177601
212	0	57df0ca5bd34c703000cac9f	2016-09-18T21:52:36.860Z	nd009	{'name': 'Roberto D.'}	5	5	This curse is making me very excited about programming again. I am loving the machine learning curse. 	2016-09-18T21:52:37.712Z	9383954942
213	0	57deb840bd34c703000cac9a	2016-09-18T15:52:29.662Z	nd009	{'name': '煜珽 游.'}	5	5	very useful	2016-09-18T15:52:32.981Z	9528320027
214	0	57dd7c7a5d6383030086f289	2016-09-17T17:25:11.915Z	nd009	{'name': 'Dhamodharan K.'}	5	5	The best!	2016-09-17T17:25:14.719Z	6036618574
215	0	57dd5d4c5d6383030086f288	2016-09-17T15:12:11.914Z	nd009	{'name': 'jiacheng l.'}	5	5	非常赞的课程！！！！	2016-09-17T15:12:12.816Z	6442590439
216	0	57dcd11543bfb60300f9ddc0	2016-09-17T05:13:53.836Z	nd009	{'name': 'Nie S.'}	5	5	Generally speaking, it's simple but very helpful.	2016-09-17T05:13:57.486Z	6676428599
217	0	57dcb0025a037f0300675765	2016-09-17T02:52:49.865Z	nd009	{'name': 'Zebas B.'}	5	5	Amazing!	2016-09-17T02:52:50.297Z	2154558569
218	0	57db93145a037f030067575a	2016-09-16T06:37:09.317Z	nd009	{'name': 'tomiwa I.'}	5	5	The best parts of this nano degree is the incredible community. They'll help you get through the difficult parts.	2016-09-16T06:37:08.210Z	u2289522
219	0	57da995dc7abb10300443f02	2016-09-15T12:51:41.355Z	nd009	{'name': 'Vidy A.'}	5	5	great course, love the code review 	2016-09-15T12:51:41.872Z	301482173
220	0	57d952640571420300b5343d	2016-09-14T13:36:35.841Z	nd009	{'name': '煜珽 游.'}	5	5	Geart! 	2016-09-14T13:36:36.478Z	9528320027
221	0	57d886438128b30300fbf7f3	2016-09-13T23:05:38.795Z	nd009	{'name': 'Kaio F.'}	5	5	Ótimo, aulas com conteúdo bem explicado. Os recursos oferecidos para os aluno ajudam muito no aprendizado.	2016-09-13T23:05:39.866Z	8987301199
222	0	57d664aeeebb0c03009b2087	2016-09-12T08:17:45.266Z	nd009	{'name': 'Tetevi Placide E.'}	5	5	The project reviews are absolutely awesome 	2016-09-12T08:17:50.756Z	4193519196
223	0	57d50ae4c144bd03001572ab	2016-09-11T07:42:26.874Z	nd009	{'name': 'Bruno F.'}	5	5	The content of this nanodegree is truly awesome, the matter is very well explained in an easier way to understand, even for those who doesn't have so much experience with statistical analysis and a good math background may take this course in order to learn about machine learning.	2016-09-11T07:42:28.420Z	8082119279
224	0	57d4f078f8a4fa0300c1e741	2016-09-11T05:49:44.003Z	nd009	{'name': 'Bryan G.'}	5	5	Excellent introduction to the topic.  The content is at perfect level of abstraction.  It enables students to start doing productive work and effective self-guided learning in the discipline, without bogging them down with excessive detail. 	2016-09-11T05:49:44.608Z	5584798659
225	0	57d4d0e0c144bd03001572a9	2016-09-11T03:34:42.594Z	nd009	{'name': 'jiacheng l.'}	5	5	非常好的学位！	2016-09-11T03:34:56.978Z	6442590439
226	0	57d483b7f8a4fa0300c1e740	2016-09-10T22:05:43.475Z	nd009	{'name': 'Shaun L.'}	5	5	Every aspect of machine learning is covered thoroughly.  I've taken over a half dozen MOOC machine learning classes, but these are by far the best in my experience.  Very, very well done!	2016-09-10T22:05:43.372Z	u163684
227	0	57d2c5a9fe20f703000755df	2016-09-09T14:22:27.847Z	nd009	{'name': 'Renan H.'}	5	5	Great Experience so far, great insights.Definitely a great MOOC.	2016-09-09T14:22:33.594Z	4930948549
228	0	57d278cb8d0d320300295bcf	2016-09-09T08:56:04.833Z	nd009	{'name': 'Rafael A.'}	5	5	AMAZING CONTENT!	2016-09-09T08:54:35.275Z	5533848540
229	0	57d21960602f4203004ce55a	2016-09-09T02:07:26.605Z	nd009	{'name': 'Dhamodharan K.'}	5	5	Simply amazing.	2016-09-09T02:07:28.633Z	6036618574
230	0	57d1ac808d0d320300295bc7	2016-09-08T18:22:47.298Z	nd009	{'name': 'Kunwar Shivam S.'}	5	5	I am learning so much. Thank you Udacity.	2016-09-08T18:22:56.837Z	4608448553
231	0	57d04f6aa2dd9a03002e86cb	2016-09-07T17:33:29.999Z	nd009	{'name': 'Trace S.'}	5	5	The Machine Learning Nanodegree has been instrumental in building a foundation in Machine Learning. Thanks Udacity for opening up a door of unlimited opportunities! 	2016-09-07T17:33:30.306Z	313074666
232	0	57cec26fc4401e0300aae8e1	2016-09-06T13:20:02.701Z	nd009	{'name': '玄 青.'}	5	5	Bingo!	2016-09-06T13:19:43.682Z	8309702659
233	0	57cb8d92f76a3b0300c98893	2016-09-04T02:57:20.285Z	nd009	{'name': '杨枫 练.'}	5	5	I have learn much from the projects.	2016-09-04T02:57:22.684Z	7909675834
234	0	57cacdb1f27ba90300b04281	2016-09-03T13:18:40.477Z	nd009	{'name': 'Junjie J.'}	5	5	Great! The best program ever!	2016-09-03T13:18:41.317Z	8585973152
235	0	57ca69003dcf4103000df6b5	2016-09-03T06:09:03.410Z	nd009	{'name': 'jiacheng l.'}	5	5	非常好的课程！！！！	2016-09-03T06:09:04.324Z	6442590439
236	0	57ca24e7e7a8ef03000795f5	2016-09-03T01:18:31.313Z	nd009	{'name': 'Junjie J.'}	5	5	Generally a fantastic course, although some sections lack context. Thanks Udacity!	2016-09-03T01:18:31.551Z	8585973152
237	0	57c8d0628b4ae203007dac01	2016-09-02T01:05:36.475Z	nd009	{'name': 'Eibriel I.'}	5	5	Everything going smoothly! 	2016-09-02T01:05:38.127Z	6653112940
238	0	57c7ba92be1b490300f08c2f	2016-09-01T05:20:17.112Z	nd009	{'name': 'Bruno F.'}	5	5	It's awesome learn by doing! The quality of Udacity courses is always impressive, I was afraid to can't follow the classes because I knew that machine learning requires a strong statistical background, but I'm very confident with this course right now. I couldn't be more proud of myself in learning such things now :)	2016-09-01T05:20:18.182Z	8082119279
239	0	57c6e6c8be8e060300d9ea99	2016-08-31T14:16:24.065Z	nd009	{'name': 'Michael F.'}	5	5	I have learned so much. I feel like I m an expert at dozens of techniques. The program is going well beyond my expectations.	2016-08-31T14:16:40.491Z	8349692921
240	0	57c4aff35574d5030093b59a	2016-08-29T21:58:10.717Z	nd009	{'name': 'atif Z.'}	5	5	Well designed course work,so far , with progressive skill-build-up projects from ground up. 	2016-08-29T21:58:11.222Z	1014090071
